filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,label,,,,,
pop.00008.wav,661504,0.403800011,0.086159468,0.195582926,0.001903184,2884.567958,975064.6327,3009.484827,142103.3608,6428.851871,2916145.522,pop,,,,,
jazz.00065.wav,661794,0.247623011,0.09018442,0.082272761,0.001596796,1337.475442,143478.9379,1518.245531,32911.4138,2754.218252,702128.6331,jazz,,,,,
metal.00070.wav,661504,0.414736241,0.089662313,0.048849303,0.000752861,2743.055985,486987.7219,2450.89033,101181.6127,5626.111378,1324896.985,metal,,,,,
rock.00049.wav,661794,0.396285176,0.077749819,0.101017252,0.002315206,2077.942607,1216625.005,2333.872696,694784.8115,4495.809731,6649790.412,rock,,,,,
classical.00076.wav,661794,0.26038757,0.084062807,0.058815975,0.001409286,1340.642382,71733.16657,1539.044982,49838.66549,2522.515657,259580.9557,classical,,,,,
blues.00018.wav,661794,0.2699323,0.097657748,0.079706371,0.002956254,1537.587699,193102.06,2054.529511,145776.7414,3495.515006,1827899.522,blues,,,,,
disco.00083.wav,661504,0.414105326,0.090055168,0.087590538,0.001086214,1959.005961,462873.3125,2210.522823,141140.0517,4351.905316,2336787.325,disco,,,,,
disco.00068.wav,661504,0.416180462,0.080605932,0.106836908,0.001682788,2955.9682,519930.6635,2599.617587,82731.38526,6131.317294,1207528.392,disco,,,,,
classical.00000.wav,661794,0.252391934,0.084153183,0.036244892,0.000220751,1505.166424,44457.89174,1559.00574,43682.97327,2716.306158,299398.3072,classical,,,,,
pop.00031.wav,661504,0.366081059,0.085254356,0.198483288,0.006051344,3110.865958,607497.7569,2992.00196,120298.2146,6744.897008,2183308.514,pop,,,,,
country.00022.wav,661794,0.321503371,0.090333991,0.075156718,0.001027046,1719.309237,175855.4757,2142.286763,107310.5793,3449.400977,1171715.215,country,,,,,
pop.00037.wav,661504,0.451824963,0.085256368,0.240984872,0.008035298,3238.215472,635263.201,2954.126414,167148.2374,6701.364299,2241873.843,pop,,,,,
blues.00078.wav,661794,0.414176226,0.082947306,0.258117676,0.002730994,2333.510454,89815.18763,2227.399756,30622.90003,4942.594552,481594.0482,blues,,,,,
hiphop.00055.wav,661794,0.390397847,0.09737286,0.133798718,0.004907975,1734.632545,525666.3736,2055.193625,144992.8319,3551.521319,1913067.457,hiphop,,,,,
reggae.00038.wav,661794,0.373706371,0.104077339,0.075820535,0.001427673,1700.906067,523212.5752,2000.355623,219544.2277,3693.568849,2821999.306,reggae,,,,,
rock.00016.wav,661794,0.461526603,0.079163447,0.184552684,0.001036478,2459.499423,129298.1659,2221.392843,43563.37076,5024.264179,642185.2451,rock,,,,,
blues.00034.wav,661794,0.262363791,0.099145263,0.135935396,0.003222695,1537.098021,341078.3332,2157.363049,161000.5101,3602.42328,3714412.481,blues,,,,,
metal.00032.wav,661504,0.436501145,0.075548671,0.136553824,0.001009405,2502.87084,194359.0949,2134.268998,76276.67467,4762.784812,875431.7615,metal,,,,,
rock.00044.wav,661794,0.311694115,0.0832472,0.14435631,0.001230204,1651.421086,252433.9474,2103.471128,317062.8727,3455.02992,2383273.336,rock,,,,,
reggae.00027.wav,661794,0.403715312,0.099904239,0.127907738,0.005159533,2086.32581,829895.7034,2318.27385,241872.1325,4678.44227,3569639.222,reggae,,,,,
metal.00034.wav,661504,0.40693301,0.083121262,0.090510786,0.000614075,2706.984946,441934.0787,2234.815307,71784.67987,5291.114358,982753.151,metal,,,,,
rock.00076.wav,661794,0.345583171,0.093378216,0.145840362,0.002309402,1659.579361,508721.7777,1953.259408,113790.2222,3580.190622,1872591.93,rock,,,,,
blues.00016.wav,661794,0.304185569,0.09849298,0.081471749,0.002641043,1454.963941,152317.1235,1825.79796,116774.7357,3009.460817,1010620.015,blues,,,,,
metal.00051.wav,661794,0.516728818,0.072116114,0.226272777,0.001249197,3400.916289,181695.4997,2458.592346,49248.82215,6163.383948,476868.6271,metal,,,,,
rock.00004.wav,661794,0.372797877,0.089463219,0.208739176,0.001811984,1345.693061,476303.4954,1841.674809,166605.3062,2938.990787,2551637.374,rock,,,,,
reggae.00028.wav,661794,0.487689227,0.085417755,0.072865635,0.001759122,1640.702891,794082.0782,1907.19461,220640.5034,3497.280296,3126703.948,reggae,,,,,
disco.00040.wav,661794,0.420887232,0.083128653,0.145182267,0.00570657,2606.215652,408423.0685,2534.066066,126744.3216,5354.847976,1544840.621,disco,,,,,
reggae.00036.wav,661794,0.434648544,0.093605548,0.079984367,0.003171734,1810.952863,654461.4589,2166.280664,182317.147,4118.229261,2871598.113,reggae,,,,,
rock.00071.wav,661794,0.454340726,0.07845474,0.161042556,0.002512658,2025.156662,218789.6685,2215.378603,71352.67764,4571.101001,1008185.189,rock,,,,,
country.00065.wav,661794,0.282831728,0.09589754,0.110570244,0.00388225,894.1632061,161959.9947,1195.504133,100320.2014,1638.879933,856752.5351,country,,,,,
hiphop.00043.wav,675808,0.444661021,0.089618891,0.136370912,0.00795402,1846.29404,915263.0695,2233.056338,466319.1366,3875.152754,4916968.525,hiphop,,,,,
hiphop.00087.wav,661794,0.583706439,0.071481593,0.108039863,0.002738438,2473.15734,510703.9916,2499.721421,61619.80724,5509.635568,1123937.82,hiphop,,,,,
hiphop.00072.wav,661794,0.437933892,0.094721459,0.252889931,0.013661139,1821.519761,745297.527,2522.060569,309565.0511,4003.377184,4796941.166,hiphop,,,,,
rock.00031.wav,661794,0.369134068,0.087512992,0.12621744,0.003082586,2639.202418,606933.1485,2512.677673,237341.4523,5302.980102,2599933.949,rock,,,,,
metal.00009.wav,661504,0.527148962,0.060691349,0.312847316,0.001024013,2250.699842,96695.39199,2389.995078,25846.72519,5112.145628,251200.5042,metal,,,,,
disco.00051.wav,661504,0.460378885,0.070010588,0.106389374,0.001239965,2650.631198,206841.3177,2308.758149,53480.88988,5370.785544,710065.8554,disco,,,,,
classical.00059.wav,661794,0.282641292,0.082700841,0.069147319,0.001283842,1551.198031,123269.6077,1651.166213,69178.7562,2840.958923,438169.3632,classical,,,,,
pop.00032.wav,661504,0.426759362,0.089146465,0.097926423,0.002148958,4225.533439,1637009.562,3404.422292,105202.73,8483.474172,2099166.514,pop,,,,,
rock.00030.wav,661794,0.390347421,0.085139669,0.096536562,0.00049957,2944.3606,724055.6253,2831.211163,108819.5503,6333.376346,1186515.57,rock,,,,,
classical.00046.wav,661760,0.346803337,0.078617081,0.115099303,0.000356821,1878.382005,85699.96273,1964.688409,53244.69926,3633.324176,469249.9247,classical,,,,,
pop.00029.wav,661504,0.354670137,0.095676012,0.23420471,0.006282765,2988.388516,671327.538,3142.95328,146399.4112,6919.086132,2589721.668,pop,,,,,
rock.00056.wav,661794,0.488326818,0.072437167,0.17575036,0.002049899,3303.16231,461314.8052,2913.586172,77322.77215,6717.201945,1251585.554,rock,,,,,
pop.00019.wav,661504,0.376470894,0.08800365,0.211085767,0.005836156,3131.346386,1199075.972,2945.030708,192137.0741,6553.529616,3401530.04,pop,,,,,
hiphop.00056.wav,661794,0.491658241,0.086805962,0.166639715,0.001742126,2355.729244,355112.5732,2497.062588,112732.4147,5177.136599,1258234.614,hiphop,,,,,
blues.00099.wav,661794,0.370214701,0.085141473,0.105011292,0.005344762,1538.394497,225342.3917,1703.281814,104428.674,3174.215635,1037930.945,blues,,,,,
rock.00012.wav,661794,0.338815898,0.098331824,0.075916462,0.001304609,1863.6768,812463.9608,2067.3648,208394.3802,3986.115649,2731801.591,rock,,,,,
rock.00068.wav,661794,0.401931465,0.08272358,0.091212943,0.000553819,2467.284654,282492.8096,2399.022704,44680.82242,5402.860524,789665.9981,rock,,,,,
jazz.00075.wav,661794,0.293696195,0.086161859,0.146971136,0.004145405,2902.086088,335667.6289,2854.682005,153140.6333,6196.624685,2076087.659,jazz,,,,,
metal.00087.wav,661504,0.516546607,0.072241314,0.267379522,0.001175356,3338.5819,172002.8933,2697.128636,45771.29428,6670.863091,355685.3382,metal,,,,,
rock.00020.wav,661794,0.397959679,0.080631368,0.152549565,0.002043671,2188.14306,319759.862,2120.361767,88640.37602,4432.58405,1390751.666,rock,,,,,
metal.00019.wav,661504,0.555231929,0.062261175,0.100923203,0.000966938,2699.282253,214717.4593,2324.184905,56759.48911,5384.782958,764700.8497,metal,,,,,
blues.00091.wav,661794,0.422056139,0.092686027,0.09940701,0.001282274,991.3935127,415916.703,1396.794021,262461.429,1943.400726,2277532.463,blues,,,,,
classical.00051.wav,661344,0.381394237,0.085775189,0.080538675,0.003168916,1527.629816,232340.1468,2079.663702,196151.0119,3220.847191,1525020.877,classical,,,,,
country.00072.wav,661794,0.344993681,0.084091261,0.15668954,0.002377577,1711.282313,167481.2166,1873.545127,89206.69807,3556.434153,1055755.812,country,,,,,
classical.00087.wav,661794,0.274358183,0.083419934,0.021469843,0.000127062,876.9834293,32551.4794,1108.524563,52969.90264,1457.413152,202144.019,classical,,,,,
country.00027.wav,661794,0.391827524,0.082006954,0.116644435,0.001035861,2011.642324,181183.923,2140.35681,168320.1449,3907.593566,1103835.058,country,,,,,
pop.00094.wav,661504,0.333059669,0.086080715,0.198763743,0.007026847,2806.820284,809168.0528,2858.205532,278800.7363,6103.57227,4096635.491,pop,,,,,
metal.00018.wav,661504,0.555554807,0.059561498,0.118437,0.000134986,2291.649003,130401.7997,1583.767425,34522.35795,3885.993749,312320.6647,metal,,,,,
disco.00072.wav,661504,0.434225976,0.082511045,0.084545553,0.001582832,2902.759009,454191.029,2302.118619,77978.59383,5469.941531,1127207.029,disco,,,,,
reggae.00081.wav,661504,0.473388731,0.092889309,0.179540202,0.010025118,2566.692787,981042.7657,2629.515115,217422.9079,5313.538532,3139493.264,reggae,,,,,
reggae.00022.wav,661794,0.455531895,0.087991722,0.182237238,0.002157944,2058.821621,243453.3051,2227.187289,97743.98754,4552.781957,1252578.91,reggae,,,,,
rock.00015.wav,661794,0.343731433,0.092372581,0.082304835,0.003096984,2335.562667,1047299.133,2098.904013,186260.6665,4500.098053,2909268.562,rock,,,,,
pop.00045.wav,661504,0.412733227,0.089318559,0.202329233,0.005508745,2843.342554,1167362.65,3039.527329,333875.2447,6480.96955,6048432.223,pop,,,,,
disco.00012.wav,663520,0.428320736,0.091067106,0.175659478,0.003688635,2737.426247,488218.7784,2613.831915,129209.9363,5710.112,1875083.982,disco,,,,,
pop.00073.wav,661504,0.423533618,0.081997603,0.259921432,0.009223284,3669.709221,880174.3124,3295.075689,111367.0632,7876.256163,1664696.551,pop,,,,,
hiphop.00052.wav,661794,0.46117869,0.089658678,0.110027932,0.001617266,2595.62152,1373774.006,2881.397393,239119.1397,5858.521754,4531016.539,hiphop,,,,,
hiphop.00013.wav,661794,0.340300232,0.096032664,0.136733413,0.001055298,1798.645196,484645.9877,1688.321317,455764.4475,3626.696013,2883672.986,hiphop,,,,,
classical.00085.wav,661794,0.309778929,0.078475542,0.038899601,0.000405769,1525.781034,211390.4822,1588.223137,199204.7869,2733.276254,964924.0735,classical,,,,,
classical.00075.wav,661794,0.217361316,0.085823439,0.016478715,9.97E-05,1171.462308,81123.25083,1466.846302,38293.54578,2235.314687,323329.2026,classical,,,,,
metal.00021.wav,661504,0.525527,0.067112707,0.108467117,0.000808487,3046.578032,160350.9053,2324.129087,25348.17118,5734.843229,378354.9103,metal,,,,,
jazz.00070.wav,661794,0.276500762,0.089834765,0.086521067,0.001346268,1116.216545,162257.6277,1543.686506,142944.7611,1954.125693,867196.8013,jazz,,,,,
country.00038.wav,661794,0.367408723,0.085861675,0.090927273,0.000926031,2859.975602,519832.8407,2919.664066,147355.1653,6246.194352,2144435.786,country,,,,,
disco.00090.wav,661504,0.485229105,0.076682895,0.090661094,0.002878556,2574.454343,432906.0022,2396.480081,95966.32424,5458.450494,1468582.356,disco,,,,,
disco.00030.wav,661794,0.450151235,0.079864763,0.170026496,0.004634454,3167.833752,670950.4291,3047.736411,80131.58919,6935.373428,1698842.197,disco,,,,,
blues.00065.wav,661794,0.292837381,0.087989405,0.10036324,0.000864256,2816.225739,347701.3924,2371.969414,44837.45101,5613.621121,617263.5939,blues,,,,,
country.00017.wav,661794,0.357340425,0.080739215,0.088725135,0.000345556,1470.18883,284083.81,1960.158257,199298.4146,2967.676744,1852597.852,country,,,,,
reggae.00041.wav,661504,0.373655558,0.091906942,0.119992577,0.000973161,1930.232326,589491.5443,2204.904559,155397.7434,4120.144434,2124948.858,reggae,,,,,
blues.00062.wav,661794,0.311872631,0.092706792,0.10628482,0.000866446,2280.276472,422391.3525,2119.866002,36045.65513,4733.132942,781315.7732,blues,,,,,
disco.00003.wav,668140,0.495037168,0.077002406,0.196364477,0.00207877,3045.769505,784632.9489,2720.353316,139449.9149,6206.322905,1968520.955,disco,,,,,
hiphop.00014.wav,661794,0.489699095,0.073305801,0.185223684,0.003748263,2436.413865,266143.6847,2117.155579,96277.24223,4774.675537,889560.153,hiphop,,,,,
metal.00069.wav,661504,0.454117805,0.079926401,0.173666701,0.000614901,1740.72285,181823.2558,2098.489934,75332.79062,4109.344525,772889.2886,metal,,,,,
reggae.00051.wav,661504,0.569505513,0.07300999,0.11750304,0.003290465,4273.650129,2503506.973,2876.274873,203127.5701,7673.056335,3517128.5,reggae,,,,,
jazz.00051.wav,661794,0.273987263,0.097540617,0.069795914,0.001863901,1193.266213,134150.0924,1559.023627,51232.06587,2479.174465,820200.8858,jazz,,,,,
metal.00065.wav,661794,0.469605088,0.073266625,0.095435925,0.000590356,2759.97742,214098.3233,2242.517139,77040.2411,5259.455719,972330.6874,metal,,,,,
pop.00083.wav,661504,0.298182935,0.08306282,0.14303112,0.001971084,2489.374963,551132.5755,2941.77286,207089.7118,5976.529702,3038012.203,pop,,,,,
hiphop.00016.wav,661794,0.467463851,0.091005296,0.207858309,0.011224891,2432.409998,603683.5608,2247.197506,109994.6543,4918.629912,1495927.306,hiphop,,,,,
pop.00055.wav,661504,0.43271789,0.09429998,0.240791768,0.017005285,3941.262858,1351501.527,3361.748634,98164.24511,8260.381528,1431464.953,pop,,,,,
blues.00048.wav,661794,0.379529446,0.083571829,0.123969108,0.000919908,2148.197609,166440.6238,2204.331845,80022.31037,4672.197141,822963.9626,blues,,,,,
blues.00092.wav,661794,0.390913635,0.100480244,0.06308423,0.001534008,918.5851689,522858.8362,1437.73591,193517.1181,1600.326673,2287749.12,blues,,,,,
disco.00097.wav,661504,0.414972514,0.08406993,0.108184345,0.002240777,2825.891195,315358.1828,2680.155772,68180.4638,6233.029621,1006192.782,disco,,,,,
reggae.00077.wav,661504,0.395406723,0.090620562,0.116578765,0.001520205,1777.839586,330193.8686,2173.800933,151560.9842,3821.177641,1441894.655,reggae,,,,,
country.00040.wav,661794,0.373474509,0.086121157,0.109032035,0.001514656,2449.980731,299203.8893,2560.526326,123072.7494,5043.390926,1607861.124,country,,,,,
country.00018.wav,661794,0.370026588,0.082648955,0.09679351,0.001008566,2068.686362,342200.7374,2370.094777,143806.6153,4098.40306,2053722.556,country,,,,,
blues.00094.wav,661794,0.376684606,0.095944375,0.141068906,0.005372941,1239.19558,526798.5558,1659.840933,232533.0701,2517.253095,2823028.926,blues,,,,,
country.00020.wav,661794,0.365293175,0.085894562,0.105212316,0.00098755,2407.100635,1073924.506,2531.194315,156158.858,5210.019282,3316471.531,country,,,,,
disco.00014.wav,661344,0.436164588,0.076053567,0.173815176,0.001182101,3087.386905,286503.9766,2812.593397,58423.62672,6529.785515,960811.6998,disco,,,,,
pop.00000.wav,661504,0.389631391,0.090862662,0.185917199,0.007512959,3421.887738,1080266.533,3409.775605,163694.2972,7952.938014,2700307.848,pop,,,,,
reggae.00082.wav,661504,0.473388731,0.092889309,0.179540202,0.010025118,2566.692787,981042.7657,2629.515115,217422.9079,5313.538532,3139493.264,reggae,,,,,
classical.00086.wav,661794,0.312068433,0.081500269,0.031509675,0.000356997,1356.154928,220765.5131,1494.645967,165633.6687,2496.202849,1054334.463,classical,,,,,
jazz.00044.wav,661794,0.276483238,0.08983548,0.086513765,0.001345234,1004.610954,126051.2505,1247.35882,100494.7484,1809.963147,561342.9063,jazz,,,,,
country.00093.wav,661794,0.251088053,0.090909556,0.092551999,0.001750495,1537.649194,339244.0538,1716.109737,95779.44633,3055.325041,1178627.431,country,,,,,
disco.00032.wav,661794,0.368344963,0.090390228,0.111073337,0.004401647,2446.919077,490397.0991,2449.15984,215375.5406,4958.05749,2650020.053,disco,,,,,
blues.00020.wav,661794,0.302611619,0.094329134,0.075474493,0.002498623,1390.301558,102976.4843,1911.31458,88916.80173,3006.171716,945949.5196,blues,,,,,
classical.00039.wav,661794,0.270803541,0.095229365,0.012815867,0.000219153,1633.720073,176068.3781,1735.082827,81040.36999,3161.717051,879625.4939,classical,,,,,
blues.00015.wav,661794,0.269690424,0.094989382,0.080624022,0.002828972,1420.365165,199958.9785,1731.164281,81354.26151,2929.964495,700098.974,blues,,,,,
pop.00046.wav,661504,0.415095448,0.090249307,0.203482389,0.005558976,2838.476112,1171624.392,3045.879914,334831.1253,6486.923239,6050512.618,pop,,,,,
disco.00089.wav,661504,0.429717511,0.078040361,0.10038317,0.001008115,2128.799105,326516.6305,2108.702277,157575.9461,4422.758381,1697038.385,disco,,,,,
hiphop.00098.wav,661794,0.533313155,0.075971194,0.119110934,0.002180209,2538.747388,305577.0066,2341.475858,48954.85746,5353.807121,628975.9641,hiphop,,,,,
country.00063.wav,661794,0.333896637,0.096563719,0.131476671,0.002425235,1614.748155,601646.8353,2016.986082,331767.0092,3659.845155,3631268.435,country,,,,,
country.00054.wav,661794,0.312862366,0.089017153,0.104326904,0.00089869,1654.202272,308654.1464,2105.383707,135612.6207,3907.510298,1774523.783,country,,,,,
country.00023.wav,661794,0.30537191,0.09881071,0.038920145,0.00047224,1494.66509,626257.0941,2330.919047,247915.6396,3050.528783,4415552.689,country,,,,,
pop.00014.wav,661504,0.425822258,0.082970425,0.078089662,0.000273301,1997.708051,278811.3153,2291.163494,126868.3026,4138.696629,1757047.181,pop,,,,,
blues.00037.wav,661794,0.248634085,0.097984977,0.069188438,0.002232938,1188.308142,369484.3724,1682.835308,200192.7401,2339.291913,2993313.393,blues,,,,,
rock.00067.wav,661794,0.392809421,0.084572524,0.100266695,0.001548374,2414.152467,478612.0001,2339.338081,106931.8622,5213.025271,1489323.408,rock,,,,,
pop.00006.wav,661504,0.374484509,0.085817143,0.093989655,0.001459402,2125.085387,724915.4791,2673.595505,213375.7316,4977.775443,3614302.839,pop,,,,,
jazz.00045.wav,661794,0.27868405,0.093236379,0.100356527,0.001245868,937.4217616,57892.98813,1187.094541,23146.32066,1763.016434,390194.2859,jazz,,,,,
hiphop.00065.wav,661794,0.418570071,0.101257205,0.207148701,0.01886593,2446.855386,1917296.314,2779.644016,281071.6396,5314.8625,6584521.405,hiphop,,,,,
country.00057.wav,661794,0.315041155,0.086735711,0.130154148,0.002361217,1741.739508,327993.1237,1985.599216,159526.281,3790.310053,1735893.035,country,,,,,
blues.00060.wav,661794,0.430807292,0.080364771,0.196307331,0.003447033,1946.33108,125020.8346,1979.911962,55681.35533,3955.531173,639472.2255,blues,,,,,
jazz.00055.wav,661794,0.264599532,0.089981064,0.091490872,0.001231135,871.4359866,50272.39901,1204.835241,27182.68774,1631.976984,431904.2349,jazz,,,,,
classical.00096.wav,661794,0.293052018,0.082873888,0.056986678,0.000785701,1933.689602,192223.3629,1740.491088,27385.87471,3573.962147,454362.4631,classical,,,,,
blues.00010.wav,661794,0.303993315,0.094702937,0.142865062,0.009200277,1409.955256,205666.8387,1512.310265,145008.8051,2765.900805,1427843.942,blues,,,,,
pop.00023.wav,661504,0.393456459,0.095185265,0.210817173,0.007253977,3758.647453,1460348.57,3293.503937,179924.3656,7853.715412,3225277.392,pop,,,,,
hiphop.00042.wav,675808,0.449451119,0.090430275,0.24918884,0.008250615,2896.942447,982948.9346,2759.758426,150406.7455,6007.119307,2494755.332,hiphop,,,,,
rock.00002.wav,661794,0.436805606,0.086603492,0.14866215,0.006554811,1875.315631,469319.0881,1983.973789,168248.2583,3929.526458,2040665.901,rock,,,,,
classical.00067.wav,661794,0.267361283,0.089924812,0.031722467,0.001332762,1117.992309,457906.5626,1701.59544,577986.0857,1993.045334,4186899.072,classical,,,,,
reggae.00019.wav,661794,0.394112468,0.101363041,0.138688773,0.004647293,1753.93624,913516.9949,2068.262005,339501.7168,3840.287735,4470447.341,reggae,,,,,
rock.00094.wav,661794,0.389312774,0.073419973,0.101960078,0.000371723,2628.863788,93936.45555,2210.478936,37253.81108,5085.874454,461787.6402,rock,,,,,
classical.00045.wav,665280,0.23614873,0.083982408,0.13835451,0.001745452,1176.477463,25044.20624,1504.127893,31109.79981,1903.237004,100678.9963,classical,,,,,
hiphop.00032.wav,660000,0.475436538,0.088209212,0.13454476,0.00521362,2145.749611,950690.3029,2441.648881,237610.5206,4529.626124,4008101.793,hiphop,,,,,
country.00055.wav,661794,0.357053399,0.084141977,0.155033305,0.001481796,1881.29943,161170.1893,2116.203664,85092.47168,4111.484522,1124965.047,country,,,,,
pop.00066.wav,661504,0.35419783,0.085135669,0.243425265,0.006666381,2844.878579,909700.8399,3219.559812,191044.2183,6840.997045,3931167.954,pop,,,,,
blues.00081.wav,661794,0.380135447,0.080724843,0.24821806,0.005397066,2116.917659,95000.31886,1956.415912,45002.86672,4195.660528,437466.9512,blues,,,,,
reggae.00020.wav,661794,0.370741934,0.094917819,0.13931039,0.002824509,1637.740972,574499.9834,2046.42371,209039.1484,3594.929126,3314357.688,reggae,,,,,
hiphop.00036.wav,675808,0.517750382,0.079464674,0.089973912,0.0040798,2967.125658,1450714.136,2556.786139,309833.8393,5804.380937,3622492.236,hiphop,,,,,
blues.00027.wav,661794,0.288707316,0.094127804,0.095810153,0.002195352,1391.841952,200234.0307,1494.954575,43476.23438,2811.698414,541206.879,blues,,,,,
country.00095.wav,661794,0.328868777,0.091193639,0.175336987,0.004942801,1557.683895,413810.0743,1762.184371,118439.3629,3220.920869,1387199.819,country,,,,,
country.00094.wav,661794,0.366813987,0.084051691,0.206779137,0.003022907,1474.633908,343145.322,1745.516499,151985.3959,3107.717506,1533172.932,country,,,,,
country.00009.wav,663300,0.429652512,0.073870122,0.23655425,0.001333501,3191.197463,177597.2674,2948.00183,68534.15777,6926.704746,865196.1999,country,,,,,
rock.00035.wav,661794,0.457205594,0.079383768,0.124158137,0.000458878,1867.082394,398470.1108,2422.014649,281438.5796,4270.518802,2938600.853,rock,,,,,
country.00049.wav,661794,0.323853791,0.089293748,0.143586993,0.001686793,1599.815255,246025.4223,1826.192506,129304.8567,3006.271638,1192266.152,country,,,,,
metal.00096.wav,661794,0.518381894,0.075575508,0.188244104,0.00314731,2493.501781,441493.8144,2286.511921,111184.9803,5104.892952,1247861.872,metal,,,,,
classical.00048.wav,663520,0.296374291,0.081929386,0.160857409,0.003165702,1513.870637,548932.6248,1640.492674,267135.4693,2766.775682,2499264.203,classical,,,,,
disco.00069.wav,661504,0.389192879,0.082728505,0.111631386,0.001730696,1931.082069,188567.6744,2209.150997,43228.10824,4516.110562,709768.4626,disco,,,,,
metal.00084.wav,661504,0.48058337,0.078325652,0.2298491,0.004204296,2522.065033,236848.0106,2275.5778,115940.7697,5088.713906,1026631.593,metal,,,,,
blues.00086.wav,661794,0.365860552,0.096412569,0.124956809,0.00366996,1245.730096,713244.1085,1634.668746,335261.3347,2518.210681,3531520.534,blues,,,,,
disco.00039.wav,661794,0.341052622,0.089113921,0.124330737,0.001299738,2327.861966,338215.0234,2431.187708,257338.3515,4866.437292,1963701.207,disco,,,,,
disco.00063.wav,661504,0.548040152,0.073197797,0.294003606,0.012267488,2583.568497,440427.9755,2626.625664,123350.0743,5856.415064,1551611.734,disco,,,,,
disco.00087.wav,661504,0.38471958,0.089509636,0.119299516,0.000855531,2139.639539,332859.7586,2190.23965,98223.21433,4526.985413,1605012.076,disco,,,,,
blues.00014.wav,661794,0.329036325,0.108111456,0.067054532,0.00271697,1171.848227,147278.5459,1705.519299,96584.44337,2344.246382,877596.5562,blues,,,,,
jazz.00052.wav,665940,0.36623764,0.091800034,0.188431993,0.004570744,2289.574756,373082.1003,2592.495165,147983.2318,5243.624608,1955311.741,jazz,,,,,
blues.00098.wav,661794,0.442965686,0.078316256,0.125455424,0.001708884,2310.49824,191255.5371,2206.581011,62348.60043,4829.324574,618390.7153,blues,,,,,
jazz.00035.wav,661794,0.264600396,0.089983746,0.091491655,0.001231181,844.0844181,51342.06512,1104.420736,26308.92003,1608.486974,428586.7456,jazz,,,,,
country.00031.wav,661794,0.313399196,0.081924595,0.100855306,0.001238987,2053.229089,516923.1888,2187.759412,208001.3111,4094.556061,2032175.455,country,,,,,
rock.00073.wav,661794,0.458528906,0.074670352,0.169360265,0.002162578,2223.93748,292577.6587,2287.733702,52772.34555,4917.439174,927302.4785,rock,,,,,
disco.00006.wav,661676,0.473975331,0.077534981,0.191986457,0.002104554,2848.348404,148665.4748,2490.612887,79205.35926,5506.762809,831370.0449,disco,,,,,
rock.00039.wav,661794,0.442590326,0.072738126,0.144383177,0.001478912,2559.136374,237199.6083,2730.992874,93889.1581,5446.934477,1851460.235,rock,,,,,
blues.00038.wav,661794,0.265888095,0.097052492,0.168083832,0.00392026,1514.100673,551966.1366,2141.012234,222537.0867,3451.915683,4234637.943,blues,,,,,
reggae.00012.wav,661794,0.427195996,0.088626809,0.075580642,0.001811141,2300.043392,906056.2586,2303.825495,235216.3616,4920.811544,3369162.373,reggae,,,,,
jazz.00022.wav,661794,0.201517537,0.087061279,0.05050651,0.000736209,1451.871047,183845.2923,1920.376507,123995.4128,3047.564428,1840261.313,jazz,,,,,
disco.00048.wav,661504,0.409799337,0.090382822,0.11231517,0.001667354,2617.358915,344524.6097,2156.575436,96221.2674,4986.177222,1159947.641,disco,,,,,
rock.00005.wav,661794,0.376734823,0.081916794,0.203840151,0.00309921,1542.131821,112768.1218,1591.734165,127499.6526,2869.736475,639457.8628,rock,,,,,
rock.00077.wav,661794,0.455317229,0.077490717,0.12874575,0.001909581,2187.977477,238379.0735,2350.874065,86250.32601,4993.946162,1269207.726,rock,,,,,
metal.00085.wav,661504,0.441208363,0.076730222,0.151990831,0.002152954,2646.949772,184334.2934,2256.512442,59132.58159,5304.662123,540822.1526,metal,,,,,
pop.00027.wav,661504,0.377552986,0.085675739,0.157997593,0.002735388,2682.251387,805313.1148,2923.921604,190781.4938,5955.912452,3896882.474,pop,,,,,
jazz.00040.wav,661794,0.236700505,0.095409565,0.138076067,0.00129683,1316.853502,182069.8898,1475.300312,94975.18867,2778.407716,1189269.753,jazz,,,,,
country.00026.wav,661794,0.329897791,0.084053434,0.100564815,0.001308372,1269.449968,272871.1372,1700.875238,134020.1464,2496.502615,1597131.865,country,,,,,
metal.00091.wav,661504,0.380120039,0.082652912,0.116040863,0.001048271,2323.458546,216462.5407,2263.691596,42008.72934,5018.485354,575471.0333,metal,,,,,
classical.00020.wav,661794,0.269043416,0.084616527,0.038458448,0.000516925,1218.064728,106168.3827,1353.524623,78961.11208,2294.576793,469468.2256,classical,,,,,
reggae.00033.wav,661794,0.446584702,0.088928618,0.074233204,0.001334775,1615.937513,651217.2559,2062.943142,195048.292,3560.772436,3775194.414,reggae,,,,,
rock.00010.wav,661794,0.398241192,0.087765694,0.153513968,0.002699112,1857.948868,379952.9609,2182.337252,106121.8586,4191.638665,1648898.31,rock,,,,,
disco.00004.wav,661794,0.38210693,0.088898957,0.114596516,0.003200389,3328.485124,640715.1672,3111.695357,133835.6363,7195.803614,1935907.211,disco,,,,,
classical.00026.wav,661794,0.245727614,0.084096417,0.038927171,0.001246714,1278.513357,67317.24431,1311.796081,53616.8601,2233.158035,334811.9788,classical,,,,,
