filename,length,zero_crossing_rate_mean,harmony_mean,perceptr_mean,perceptr_var,tempo,label,,,,,,,,
blues.00062.wav,661794,0.117141806,5.44E-06,6.91E-05,0.003011033,112.3471467,blues,,,,,,,,
disco.00003.wav,668140,0.149560734,-0.000267588,-0.001190091,0.008357202,129.1992188,disco,,,,,,,,
hiphop.00014.wav,661794,0.133829469,6.27E-05,0.000731641,0.009383241,135.9991776,hiphop,,,,,,,,
metal.00069.wav,661504,0.053758897,-0.00039725,-0.003175909,0.003369094,161.4990234,metal,,,,,,,,
reggae.00051.wav,661504,0.274630825,0.000751259,0.001411541,0.010232732,86.1328125,reggae,,,,,,,,
jazz.00051.wav,661794,0.04243553,-0.000814279,-0.001014054,0.000668361,95.703125,jazz,,,,,,,,
metal.00065.wav,661794,0.171205832,-0.001541835,-0.00231071,0.002459017,117.4538352,metal,,,,,,,,
pop.00083.wav,661504,0.084260803,-3.89E-06,-0.00025222,0.003063773,123.046875,pop,,,,,,,,
hiphop.00016.wav,661794,0.1103999,-9.09E-06,-0.000425378,0.014526701,99.38401442,hiphop,,,,,,,,
pop.00055.wav,661504,0.167479713,-7.77E-06,0.000115696,0.031144565,103.359375,pop,,,,,,,,
blues.00048.wav,661794,0.098766873,-0.002821971,-0.003869218,0.003897838,123.046875,blues,,,,,,,,
blues.00092.wav,661794,0.03231153,-1.69E-05,-0.000143416,0.000512434,83.35433468,blues,,,,,,,,
disco.00097.wav,661504,0.120450639,-6.21E-06,-0.000197245,0.004705203,129.1992188,disco,,,,,,,,
reggae.00077.wav,661504,0.060888256,-2.87E-06,-8.51E-06,0.002291686,143.5546875,reggae,,,,,,,,
country.00040.wav,661794,0.106305588,-3.02E-06,-7.55E-05,0.004043751,143.5546875,country,,,,,,,,
country.00018.wav,661794,0.095589079,-3.23E-06,-3.85E-06,0.001650551,86.1328125,country,,,,,,,,
blues.00094.wav,661794,0.050879057,-7.82E-06,-0.000105501,0.002284918,103.359375,blues,,,,,,,,
country.00020.wav,661794,0.086804549,-1.22E-05,1.25E-08,0.001381909,103.359375,country,,,,,,,,
disco.00014.wav,661344,0.156306689,-0.000247562,-0.001480133,0.006419213,103.359375,disco,,,,,,,,
pop.00000.wav,661504,0.126720125,-5.88E-06,-2.24E-05,0.007240563,89.10290948,pop,,,,,,,,
reggae.00082.wav,661504,0.099381661,-0.000131838,-0.001236914,0.007642813,99.38401442,reggae,,,,,,,,
classical.00086.wav,661794,0.076834623,-1.47E-06,-6.67E-06,0.000186963,99.38401442,classical,,,,,,,,
jazz.00044.wav,661794,0.049668361,-0.017772572,-0.001327936,0.0006885,103.359375,jazz,,,,,,,,
country.00093.wav,661794,0.068127885,1.83E-06,-1.52E-05,0.001022147,86.1328125,country,,,,,,,,
disco.00032.wav,661794,0.123251175,8.35E-07,-7.51E-06,0.007899734,112.3471467,disco,,,,,,,,
blues.00020.wav,661794,0.052586342,-5.77E-06,-8.91E-05,0.001486271,135.9991776,blues,,,,,,,,
classical.00039.wav,661794,0.108956581,0.000162312,3.78E-05,3.26E-05,161.4990234,classical,,,,,,,,
blues.00015.wav,661794,0.063701255,-1.26E-05,-8.70E-05,0.002335563,99.38401442,blues,,,,,,,,
pop.00046.wav,661504,0.12214886,-1.59E-06,-1.95E-05,0.012653662,117.4538352,pop,,,,,,,,
disco.00089.wav,661504,0.111825092,-2.95E-06,-6.68E-05,0.003328201,129.1992188,disco,,,,,,,,
hiphop.00098.wav,661794,0.100706025,-7.87E-05,-0.000930019,0.003244875,107.6660156,hiphop,,,,,,,,
country.00063.wav,661794,0.058258033,-0.000131316,0.000171887,0.004331274,83.35433468,country,,,,,,,,
country.00054.wav,661794,0.060184724,1.97E-05,0.00044403,0.000860097,75.99954044,country,,,,,,,,
country.00023.wav,661794,0.035463644,-1.49E-06,-1.04E-05,0.000129339,83.35433468,country,,,,,,,,
pop.00014.wav,661504,0.088026196,0.001649733,0.002701178,0.001146415,117.4538352,pop,,,,,,,,
blues.00037.wav,661794,0.048163866,5.22E-06,-1.88E-06,0.000791631,123.046875,blues,,,,,,,,
rock.00067.wav,661794,0.119885698,-0.001103494,-0.002113201,0.003412261,103.359375,rock,,,,,,,,
pop.00006.wav,661504,0.067680011,-3.48E-07,-1.95E-05,0.001122664,92.28515625,pop,,,,,,,,
jazz.00045.wav,661794,0.042621704,-0.000682581,-0.000746336,0.000756342,73.828125,jazz,,,,,,,,
hiphop.00065.wav,661794,0.088551485,3.66E-06,0.000111787,0.020214243,95.703125,hiphop,,,,,,,,
country.00057.wav,661794,0.075445306,2.28E-06,-2.91E-05,0.002080603,67.99958882,country,,,,,,,,
blues.00060.wav,661794,0.097422872,-4.99E-06,-4.95E-05,0.011510418,151.9990809,blues,,,,,,,,
jazz.00055.wav,661794,0.037778543,-0.001873734,-0.000972757,0.000566735,71.77734375,jazz,,,,,,,,
classical.00096.wav,661794,0.117571932,-0.000717501,-0.000698299,0.000299161,135.9991776,classical,,,,,,,,
blues.00010.wav,661794,0.062958826,-0.000111032,8.67E-05,0.003975489,161.4990234,blues,,,,,,,,
pop.00023.wav,661504,0.177561418,1.41E-06,-0.000101035,0.021228453,103.359375,pop,,,,,,,,
hiphop.00042.wav,675808,0.101710464,-1.97E-05,-5.81E-05,0.012676463,92.28515625,hiphop,,,,,,,,
rock.00002.wav,661794,0.076804413,1.06E-05,-3.81E-05,0.009802283,107.6660156,rock,,,,,,,,
classical.00067.wav,661794,0.046357263,-0.001051046,-0.00023987,8.26E-05,143.5546875,classical,,,,,,,,
reggae.00019.wav,661794,0.071282265,-0.00100376,-0.002647962,0.005978804,143.5546875,reggae,,,,,,,,
rock.00094.wav,661794,0.146649401,4.71E-09,-1.18E-05,0.000907616,112.3471467,rock,,,,,,,,
classical.00045.wav,665280,0.062261493,0.000802873,0.000842116,0.000936462,184.5703125,classical,,,,,,,,
hiphop.00032.wav,660000,0.078721914,-0.000300623,-0.001188979,0.005755212,99.38401442,hiphop,,,,,,,,
country.00055.wav,661794,0.081115487,5.37E-05,0.000730888,0.005011361,129.1992188,country,,,,,,,,
pop.00066.wav,661504,0.099737015,-4.98E-06,-6.02E-05,0.012281301,80.74951172,pop,,,,,,,,
blues.00081.wav,661794,0.127271093,-3.31E-06,-4.72E-05,0.01265501,103.359375,blues,,,,,,,,
reggae.00020.wav,661794,0.056755803,-0.003276085,-0.003282584,0.003532478,129.1992188,reggae,,,,,,,,
hiphop.00036.wav,675808,0.121885357,6.64E-07,4.69E-05,0.003426655,117.4538352,hiphop,,,,,,,,
blues.00027.wav,661794,0.072414413,-1.52E-05,-8.76E-05,0.001523694,92.28515625,blues,,,,,,,,
country.00095.wav,661794,0.067366952,2.43E-06,-2.17E-05,0.004799627,89.10290948,country,,,,,,,,
country.00094.wav,661794,0.06299961,5.20E-06,-4.22E-05,0.006463407,112.3471467,country,,,,,,,,
country.00009.wav,663300,0.156872785,-8.04E-05,-0.001568764,0.007376147,95.703125,country,,,,,,,,
rock.00035.wav,661794,0.056980496,-2.55E-05,-0.001160549,0.001829492,129.1992188,rock,,,,,,,,
country.00049.wav,661794,0.075791975,-5.67E-07,-4.14E-05,0.003224901,112.3471467,country,,,,,,,,
metal.00096.wav,661794,0.128173262,3.80E-06,-6.63E-05,0.010776484,161.4990234,metal,,,,,,,,
classical.00048.wav,663520,0.087200024,-0.000348462,-0.001066556,0.001421652,172.265625,classical,,,,,,,,
disco.00069.wav,661504,0.08360372,-0.02606458,-0.004462522,0.004058336,107.6660156,disco,,,,,,,,
metal.00084.wav,661504,0.138517045,6.56E-07,-0.000256723,0.01565822,151.9990809,metal,,,,,,,,
blues.00086.wav,661794,0.048818684,-1.15E-05,-5.75E-05,0.002918428,123.046875,blues,,,,,,,,
disco.00039.wav,661794,0.101158431,-4.92E-06,-8.47E-06,0.003387593,112.3471467,disco,,,,,,,,
disco.00063.wav,661504,0.099717001,7.75E-07,-0.000362992,0.010169965,129.1992188,disco,,,,,,,,
disco.00087.wav,661504,0.100238892,-6.15E-07,-3.32E-05,0.003650526,107.6660156,disco,,,,,,,,
blues.00014.wav,661794,0.045036676,-0.000118958,-0.000197333,0.001199741,151.9990809,blues,,,,,,,,
jazz.00052.wav,665940,0.077255026,-0.000259698,-0.001361677,0.002283113,107.6660156,jazz,,,,,,,,
blues.00098.wav,661794,0.128432319,1.82E-05,0.00074469,0.004159429,123.046875,blues,,,,,,,,
jazz.00035.wav,661794,0.037725674,-0.001879469,-0.000974298,0.000566794,71.77734375,jazz,,,,,,,,
country.00031.wav,661794,0.095325113,-0.000302484,-0.000734924,0.001243117,112.3471467,country,,,,,,,,
rock.00073.wav,661794,0.110020377,-0.00157181,0.000130344,0.007006147,95.703125,rock,,,,,,,,
disco.00006.wav,661676,0.163645214,-0.00033631,-0.001472208,0.01042264,123.046875,disco,,,,,,,,
rock.00039.wav,661794,0.122759495,-5.83E-06,-3.22E-06,0.003792325,143.5546875,rock,,,,,,,,
blues.00038.wav,661794,0.044373172,-1.54E-07,1.81E-05,0.001353289,86.1328125,blues,,,,,,,,
reggae.00012.wav,661794,0.113747628,-1.13E-07,-1.57E-05,0.003042851,129.1992188,reggae,,,,,,,,
jazz.00022.wav,661794,0.051224215,8.33E-05,0.000275986,5.96E-05,129.1992188,jazz,,,,,,,,
disco.00048.wav,661504,0.15433766,-1.65E-07,5.75E-06,0.004619745,99.38401442,disco,,,,,,,,
rock.00005.wav,661794,0.077021175,-3.42E-06,-1.24E-05,0.005988372,99.38401442,rock,,,,,,,,
rock.00077.wav,661794,0.106237614,-0.001348654,0.00023327,0.004841174,107.6660156,rock,,,,,,,,
metal.00085.wav,661504,0.157712956,1.04E-07,-0.000165184,0.007043044,103.359375,metal,,,,,,,,
pop.00027.wav,661504,0.101867251,-1.68E-06,1.62E-05,0.007641253,83.35433468,pop,,,,,,,,
jazz.00040.wav,661794,0.054847239,-0.002605013,-0.001564716,0.001739321,99.38401442,jazz,,,,,,,,
country.00026.wav,661794,0.054804189,1.09E-06,-3.04E-06,0.001340024,107.6660156,country,,,,,,,,
metal.00091.wav,661504,0.120043549,-0.002065937,-0.002117346,0.002574427,92.28515625,metal,,,,,,,,
classical.00020.wav,661794,0.069799673,-2.70E-06,-1.01E-05,0.000114574,143.5546875,classical,,,,,,,,
reggae.00033.wav,661794,0.05911413,-5.27E-07,-7.59E-06,0.001539574,89.10290948,reggae,,,,,,,,
rock.00010.wav,661794,0.071708237,4.74E-07,-1.83E-05,0.00780488,161.4990234,rock,,,,,,,,
disco.00004.wav,661794,0.16901442,-1.13E-06,-6.30E-06,0.007989609,123.046875,disco,,,,,,,,
classical.00026.wav,661794,0.081732164,-4.98E-06,-6.12E-06,0.000133887,161.4990234,classical,,,,,,,,
jazz.00007.wav,661794,0.064826605,-1.63E-06,-2.43E-05,0.000511498,61.5234375,jazz,,,,,,,,
pop.00071.wav,661504,0.19095611,0.000183874,0.000703826,0.018185355,112.3471467,pop,,,,,,,,
classical.00080.wav,661794,0.031533603,-8.98E-06,-1.38E-05,1.21E-06,143.5546875,classical,,,,,,,,
blues.00067.wav,661794,0.112705735,-4.77E-05,-0.000578513,0.004080091,161.4990234,blues,,,,,,,,
hiphop.00058.wav,661794,0.136136815,-1.66E-06,-8.56E-05,0.007069602,172.265625,hiphop,,,,,,,,
reggae.00068.wav,661504,0.0778312,-1.04E-05,5.09E-05,0.001690772,135.9991776,reggae,,,,,,,,
rock.00086.wav,661794,0.146281585,-0.000933765,-0.000933064,0.00225347,129.1992188,rock,,,,,,,,
reggae.00074.wav,661504,0.050993481,-1.10E-07,-1.09E-05,0.004188754,172.265625,reggae,,,,,,,,
blues.00073.wav,661794,0.100540244,3.52E-07,-1.65E-05,0.013967662,99.38401442,blues,,,,,,,,
metal.00017.wav,661504,0.158715197,-0.001757889,-0.004531123,0.003701006,107.6660156,metal,,,,,,,,
classical.00064.wav,661794,0.042287875,-0.000963349,-0.000156126,1.30E-05,89.10290948,classical,,,,,,,,
classical.00012.wav,661794,0.06596253,-4.69E-06,-7.80E-06,1.08E-05,95.703125,classical,,,,,,,,
hiphop.00082.wav,661794,0.11330995,-0.000102159,-0.000947447,0.00209165,107.6660156,hiphop,,,,,,,,
blues.00084.wav,661794,0.113367351,-5.21E-06,0.000496383,0.016344545,112.3471467,blues,,,,,,,,
rock.00013.wav,661794,0.046109913,-1.43E-05,-4.07E-05,0.00418292,123.046875,rock,,,,,,,,
rock.00014.wav,661794,0.083579173,-5.22E-06,-2.36E-05,0.001211756,117.4538352,rock,,,,,,,,
blues.00050.wav,661794,0.0857906,-2.50E-06,-3.94E-05,0.012255664,135.9991776,blues,,,,,,,,
hiphop.00004.wav,661504,0.099851439,-4.23E-06,-0.000361114,0.011940585,95.703125,hiphop,,,,,,,,
rock.00096.wav,661794,0.09766418,-1.41E-06,-1.22E-05,0.000817619,117.4538352,rock,,,,,,,,
reggae.00039.wav,661794,0.025934796,1.54E-06,-1.57E-05,0.002487979,151.9990809,reggae,,,,,,,,
reggae.00025.wav,661794,0.073747085,-0.001704984,-0.002001214,0.003909231,123.046875,reggae,,,,,,,,
jazz.00014.wav,661794,0.064918371,8.77E-05,5.91E-05,4.58E-05,129.1992188,jazz,,,,,,,,
country.00077.wav,661794,0.087821896,-7.79E-07,-2.03E-05,0.002624701,184.5703125,country,,,,,,,,
pop.00078.wav,661504,0.142621553,2.45E-06,-0.00024941,0.025124216,103.359375,pop,,,,,,,,
reggae.00050.wav,661504,0.127036582,-1.34E-06,-7.17E-06,0.005078975,95.703125,reggae,,,,,,,,
pop.00072.wav,661504,0.131595384,1.63E-08,-1.03E-05,0.016560674,117.4538352,pop,,,,,,,,
pop.00069.wav,661504,0.095445201,-2.37E-05,0.00021853,0.014151134,107.6660156,pop,,,,,,,,
hiphop.00015.wav,661794,0.116009658,-2.69E-05,-0.000823893,0.009305852,198.7680288,hiphop,,,,,,,,
disco.00001.wav,666160,0.188552317,-0.000187736,-0.001239474,0.009860819,117.4538352,disco,,,,,,,,
country.00097.wav,661794,0.067199282,1.05E-07,-9.34E-06,0.003099962,112.3471467,country,,,,,,,,
hiphop.00085.wav,661794,0.127216714,-3.51E-05,-0.000595534,0.00377961,112.3471467,hiphop,,,,,,,,
hiphop.00003.wav,661504,0.103501275,-1.55E-05,-0.000462176,0.032884412,92.28515625,hiphop,,,,,,,,
classical.00015.wav,661794,0.075718714,-6.33E-06,-7.99E-06,1.08E-06,83.35433468,classical,,,,,,,,
reggae.00073.wav,661504,0.051031622,1.38E-07,-5.39E-06,0.004195077,83.35433468,reggae,,,,,,,,
classical.00072.wav,661794,0.063742417,-0.000125737,-0.000109276,1.18E-05,117.4538352,classical,,,,,,,,
jazz.00006.wav,661794,0.048039624,1.43E-08,-2.06E-05,0.001014471,135.9991776,jazz,,,,,,,,
blues.00003.wav,661794,0.033308863,4.58E-07,-1.45E-05,0.002712198,63.02400915,blues,,,,,,,,
metal.00052.wav,661794,0.162191699,8.37E-06,-0.000248348,0.017077141,161.4990234,metal,,,,,,,,
metal.00002.wav,661504,0.128340931,-5.35E-06,-0.000443483,0.004009057,112.3471467,metal,,,,,,,,
jazz.00057.wav,661794,0.061858777,-0.004338201,-0.00059933,0.000213719,95.703125,jazz,,,,,,,,
metal.00074.wav,661504,0.13498352,3.49E-07,-1.44E-06,0.000342094,123.046875,metal,,,,,,,,
reggae.00008.wav,661794,0.069437899,1.50E-06,-2.06E-05,0.002470709,95.703125,reggae,,,,,,,,
country.00069.wav,661794,0.061073675,3.20E-07,-1.17E-05,0.002030834,112.3471467,country,,,,,,,,
disco.00022.wav,661794,0.172886682,-1.31E-06,-1.25E-05,0.008016744,123.046875,disco,,,,,,,,
reggae.00093.wav,661504,0.089285984,-7.61E-06,-1.40E-06,0.003467398,89.10290948,reggae,,,,,,,,
rock.00097.wav,661794,0.121822584,-4.88E-07,-1.44E-05,0.001123916,129.1992188,rock,,,,,,,,
disco.00036.wav,661794,0.162030072,4.49E-06,6.38E-06,0.010527991,135.9991776,disco,,,,,,,,
jazz.00002.wav,661794,0.057857363,2.41E-06,4.62E-07,0.000411598,151.9990809,jazz,,,,,,,,
country.00092.wav,661794,0.121209306,-1.98E-06,-7.26E-05,0.006954921,161.4990234,country,,,,,,,,
rock.00075.wav,661794,0.11151732,-0.001345356,0.000179129,0.005691938,117.4538352,rock,,,,,,,,
disco.00056.wav,661504,0.076927521,-0.000452051,-0.001317099,0.002310447,89.10290948,disco,,,,,,,,
rock.00043.wav,661794,0.143956868,6.48E-06,-7.63E-06,0.007250555,89.10290948,rock,,,,,,,,
reggae.00060.wav,661504,0.118502045,-0.002325085,-0.00020125,0.000101578,112.3471467,reggae,,,,,,,,
disco.00017.wav,661794,0.120721025,-2.55E-06,-6.73E-06,0.009189921,123.046875,disco,,,,,,,,
blues.00022.wav,661794,0.058569959,-5.74E-06,-5.36E-05,0.003194851,95.703125,blues,,,,,,,,
blues.00079.wav,661794,0.124682409,1.11E-05,-1.68E-05,0.012178877,78.30255682,blues,,,,,,,,
reggae.00098.wav,661504,0.06483378,4.21E-05,0.000620139,0.003405904,123.046875,reggae,,,,,,,,
disco.00057.wav,661504,0.092430545,-0.002635227,-0.001982604,0.00143245,117.4538352,disco,,,,,,,,
pop.00091.wav,661504,0.166741061,8.00E-06,0.000174701,0.025840437,117.4538352,pop,,,,,,,,
blues.00061.wav,661794,0.167533715,-0.000243435,-0.002065182,0.003790039,129.1992188,blues,,,,,,,,
disco.00055.wav,661504,0.110390081,0.015054476,0.005786965,0.005232187,129.1992188,disco,,,,,,,,
classical.00011.wav,661794,0.060757217,-4.45E-06,-9.55E-06,5.73E-06,151.9990809,classical,,,,,,,,
metal.00062.wav,661794,0.137347889,-0.001571659,-0.002189748,0.002530198,117.4538352,metal,,,,,,,,
country.00006.wav,668800,0.128308133,-0.000137497,-0.001291489,0.006417871,112.3471467,country,,,,,,,,
rock.00063.wav,661794,0.055849481,-0.001681376,-0.001140915,0.000188385,75.99954044,rock,,,,,,,,
blues.00031.wav,661794,0.042947225,-1.35E-06,2.48E-06,0.000849604,151.9990809,blues,,,,,,,,
pop.00005.wav,661504,0.106731559,1.42E-06,4.38E-05,0.004372307,172.265625,pop,,,,,,,,
jazz.00026.wav,661794,0.058610366,-6.48E-06,-2.88E-05,8.99E-06,151.9990809,jazz,,,,,,,,
classical.00016.wav,661794,0.047657458,-5.59E-06,-1.16E-05,8.30E-07,99.38401442,classical,,,,,,,,
blues.00054.wav,661794,0.103398936,-1.65E-07,-4.15E-05,0.012354103,89.10290948,blues,,,,,,,,
classical.00079.wav,661794,0.052088243,-1.18E-05,-4.25E-05,1.39E-05,143.5546875,classical,,,,,,,,
disco.00085.wav,661504,0.158684231,-8.20E-05,-0.000515468,0.006376125,123.046875,disco,,,,,,,,
country.00074.wav,661794,0.07112819,-1.21E-06,-1.84E-05,0.001681444,135.9991776,country,,,,,,,,
blues.00044.wav,661794,0.092525332,-0.002167898,-0.00465718,0.003142594,135.9991776,blues,,,,,,,,
blues.00046.wav,661794,0.058457802,-0.003158172,-0.003450592,0.002587513,123.046875,blues,,,,,,,,
rock.00034.wav,669460,0.134925399,0.000171457,0.001598083,0.004981926,135.9991776,rock,,,,,,,,
hiphop.00035.wav,668140,0.103432187,-0.000269987,-0.00109602,0.008879791,143.5546875,hiphop,,,,,,,,
jazz.00041.wav,661794,0.100587826,-0.000229917,-0.00084454,0.001439455,95.703125,jazz,,,,,,,,
reggae.00040.wav,661794,0.101047407,-6.20E-06,-9.91E-06,0.000612691,92.28515625,reggae,,,,,,,,
reggae.00047.wav,661504,0.114943219,1.93E-07,-3.88E-06,0.004004884,143.5546875,reggae,,,,,,,,
metal.00083.wav,661504,0.122871653,4.92E-07,1.08E-05,0.006655592,117.4538352,metal,,,,,,,,
metal.00010.wav,661504,0.19649223,2.75E-06,0.000279696,0.002758609,184.5703125,metal,,,,,,,,
jazz.00082.wav,661794,0.206697799,-0.000219339,-0.000777732,0.000644497,99.38401442,jazz,,,,,,,,
pop.00010.wav,661504,0.066172872,1.28E-06,6.60E-07,0.004163668,107.6660156,pop,,,,,,,,
disco.00011.wav,661794,0.130971155,1.50E-06,-1.45E-05,0.007036943,95.703125,disco,,,,,,,,
classical.00055.wav,661794,0.059338445,0.000238765,5.46E-05,9.56E-07,78.30255682,classical,,,,,,,,
classical.00090.wav,661794,0.151964605,-0.000915922,-0.000212706,6.73E-06,95.703125,classical,,,,,,,,
classical.00025.wav,661794,0.068292156,-1.29E-06,-1.74E-05,0.000354143,129.1992188,classical,,,,,,,,
metal.00095.wav,661794,0.121116786,7.35E-07,-5.70E-05,0.010773826,151.9990809,metal,,,,,,,,
country.00096.wav,661794,0.097413053,-2.46E-06,-1.92E-05,0.006563697,117.4538352,country,,,,,,,,
country.00083.wav,661794,0.059544633,5.38E-06,-1.65E-05,0.00288277,143.5546875,country,,,,,,,,
metal.00064.wav,661794,0.177264598,-0.001627093,-0.001885439,0.003331377,95.703125,metal,,,,,,,,
reggae.00079.wav,661504,0.186367097,-8.55E-07,-6.38E-05,0.003672824,151.9990809,reggae,,,,,,,,
reggae.00032.wav,661794,0.06583149,1.00E-06,-1.53E-05,0.002349094,151.9990809,reggae,,,,,,,,
disco.00035.wav,661794,0.176336373,8.94E-07,-1.90E-05,0.010968074,123.046875,disco,,,,,,,,
classical.00054.wav,672282,0.115074959,-0.003956139,-0.002209105,0.00351173,95.703125,classical,,,,,,,,
hiphop.00029.wav,669240,0.115332927,-0.000263433,-0.001193522,0.007284141,123.046875,hiphop,,,,,,,,
rock.00083.wav,661794,0.092788921,1.15E-06,-1.43E-05,0.001740901,123.046875,rock,,,,,,,,
hiphop.00007.wav,661504,0.078636695,-7.14E-06,-0.000498425,0.024162685,123.046875,hiphop,,,,,,,,
disco.00015.wav,661794,0.090227049,3.91E-06,-6.42E-06,0.006412147,123.046875,disco,,,,,,,,
disco.00066.wav,661504,0.138569914,-3.43E-06,1.96E-06,0.014065018,135.9991776,disco,,,,,,,,
rock.00029.wav,661794,0.111501459,-0.000477802,-0.002823714,0.005303605,123.046875,rock,,,,,,,,
hiphop.00019.wav,661794,0.100136175,-0.001160178,-0.007149944,0.026847269,99.38401442,hiphop,,,,,,,,
rock.00001.wav,661794,0.054959774,3.12E-06,-2.31E-05,0.004523786,151.9990809,rock,,,,,,,,
country.00045.wav,661794,0.132970729,-2.07E-06,-2.10E-05,0.004948198,78.30255682,country,,,,,,,,
jazz.00043.wav,661794,0.085719605,-0.000438487,-0.000873903,0.001396294,151.9990809,jazz,,,,,,,,
pop.00070.wav,661504,0.136404181,-0.002003483,0.001870668,0.015901718,123.046875,pop,,,,,,,,
pop.00059.wav,661504,0.144734417,3.67E-06,0.000221629,0.019993329,89.10290948,pop,,,,,,,,
hiphop.00020.wav,661794,0.108087267,6.88E-05,0.000386003,0.006490991,117.4538352,hiphop,,,,,,,,
metal.00037.wav,661504,0.123600865,-0.000711273,-0.002337614,0.002223738,135.9991776,metal,,,,,,,,
classical.00007.wav,661794,0.073127009,-4.94E-05,-0.000103233,7.03E-05,215.3320313,classical,,,,,,,,
hiphop.00005.wav,661504,0.124583092,-0.000280763,-0.002902568,0.018893708,71.77734375,hiphop,,,,,,,,
blues.00074.wav,661794,0.120890205,-2.07E-06,-1.93E-05,0.01010976,112.3471467,blues,,,,,,,,
pop.00052.wav,661504,0.156025685,2.92E-06,-6.15E-05,0.028589124,103.359375,pop,,,,,,,,
reggae.00092.wav,661504,0.119992946,-0.002000741,-0.002011016,0.002660961,143.5546875,reggae,,,,,,,,
classical.00010.wav,661794,0.086217327,-4.65E-05,-7.75E-05,3.63E-05,103.359375,classical,,,,,,,,
classical.00058.wav,661794,0.081843943,-0.000845561,-0.00035092,7.17E-06,143.5546875,classical,,,,,,,,
blues.00053.wav,661794,0.132815143,-4.33E-06,-4.59E-05,0.009735906,103.359375,blues,,,,,,,,
pop.00082.wav,661504,0.100343874,-2.84E-06,-3.90E-06,0.00920746,129.1992188,pop,,,,,,,,
hiphop.00017.wav,661794,0.080374568,-3.58E-06,-0.000498571,0.015400213,99.38401442,hiphop,,,,,,,,
blues.00035.wav,661794,0.045419975,9.68E-07,7.28E-06,0.002103986,129.1992188,blues,,,,,,,,
pop.00077.wav,661504,0.213827536,-2.66E-05,-0.000216889,0.033524584,112.3471467,pop,,,,,,,,
rock.00069.wav,661794,0.137633758,-0.002209071,-0.00070339,0.000422977,172.265625,rock,,,,,,,,
blues.00064.wav,661794,0.146832932,-1.61E-05,-0.000315749,0.002874062,78.30255682,blues,,,,,,,,
classical.00008.wav,661794,0.07877793,-3.64E-05,-8.06E-05,3.55E-05,135.9991776,classical,,,,,,,,
classical.00091.wav,661794,0.152405304,-0.000631984,-0.00048426,7.10E-05,92.28515625,classical,,,,,,,,
hiphop.00080.wav,661504,0.154931301,-2.74E-06,-3.33E-05,0.005602777,95.703125,hiphop,,,,,,,,
jazz.00067.wav,661794,0.054932207,-0.002599332,-0.001563807,0.001739834,99.38401442,jazz,,,,,,,,
classical.00052.wav,661794,0.1269316,7.75E-05,0.000197162,0.000683974,161.4990234,classical,,,,,,,,
jazz.00072.wav,661794,0.058720635,-0.000860319,-0.001121048,0.002803794,107.6660156,jazz,,,,,,,,
rock.00080.wav,661794,0.149672742,-1.57E-06,-1.85E-05,0.002363353,117.4538352,rock,,,,,,,,
rock.00025.wav,661794,0.157828134,-7.78E-05,-0.000981733,0.004635399,103.359375,rock,,,,,,,,
reggae.00062.wav,661504,0.060844073,-0.003330647,-0.001911835,0.000710248,151.9990809,reggae,,,,,,,,
disco.00062.wav,661504,0.127628335,-3.57E-05,-0.000151178,0.017623955,107.6660156,disco,,,,,,,,
blues.00036.wav,661794,0.036907341,2.64E-06,1.57E-06,0.002290204,151.9990809,blues,,,,,,,,
metal.00072.wav,661504,0.116770214,-0.00010331,-0.002103887,0.00574653,123.046875,metal,,,,,,,,
blues.00045.wav,661794,0.04804831,-0.002086361,-0.004862172,0.002335951,129.1992188,blues,,,,,,,,
metal.00086.wav,661504,0.15901013,-0.001138375,-0.00211421,0.001884545,123.046875,metal,,,,,,,,
disco.00044.wav,661794,0.109589874,-1.27E-06,-9.39E-06,0.007537261,123.046875,disco,,,,,,,,
classical.00093.wav,661794,0.10824965,-0.000697946,-0.000448641,0.000392026,135.9991776,classical,,,,,,,,
blues.00041.wav,661794,0.102260746,-0.002515339,-0.004284764,0.00403103,129.1992188,blues,,,,,,,,
disco.00091.wav,661504,0.091605792,0.002609458,0.003667677,0.016037097,99.38401442,disco,,,,,,,,
blues.00077.wav,661794,0.111533936,2.32E-05,0.000246333,0.018006803,99.38401442,blues,,,,,,,,
pop.00012.wav,661504,0.125885175,-1.49E-06,9.73E-06,0.006368709,99.38401442,pop,,,,,,,,
country.00011.wav,661794,0.110162745,2.36E-07,-3.98E-06,0.00074598,112.3471467,country,,,,,,,,
disco.00025.wav,661794,0.099660356,6.78E-07,-7.86E-06,0.008284125,123.046875,disco,,,,,,,,
hiphop.00096.wav,661794,0.083117326,-9.72E-05,-0.000959683,0.004685602,107.6660156,hiphop,,,,,,,,
jazz.00030.wav,661794,0.084649389,-1.41E-06,-2.95E-05,3.25E-05,215.3320313,jazz,,,,,,,,
disco.00099.wav,661504,0.112569409,-1.35E-06,-6.02E-05,0.005123781,123.046875,disco,,,,,,,,
pop.00079.wav,661504,0.072525815,-0.001751872,-0.00102618,0.000499829,112.3471467,pop,,,,,,,,
metal.00022.wav,661504,0.106952098,-8.64E-08,-2.92E-05,0.009281036,135.9991776,metal,,,,,,,,
country.00047.wav,661794,0.094100067,4.57E-07,5.74E-05,0.001194856,151.9990809,country,,,,,,,,
pop.00038.wav,661504,0.146503257,-7.39E-07,-5.48E-05,0.016997298,92.28515625,pop,,,,,,,,
