filename,length,chroma_stft_mean,label
reggae.00096.wav,661504,0.41633901,reggae
country.00073.wav,661794,0.374879003,country
country.00033.wav,661794,0.316902786,country
reggae.00089.wav,661504,0.369460732,reggae
metal.00056.wav,661794,0.463522911,metal
country.00048.wav,661794,0.311064214,country
blues.00017.wav,661794,0.302123994,blues
rock.00038.wav,661408,0.411539108,rock
hiphop.00022.wav,661794,0.439539105,hiphop
metal.00004.wav,661504,0.634766221,metal
jazz.00034.wav,661794,0.311699718,jazz
rock.00027.wav,661500,0.40252918,rock
pop.00013.wav,661504,0.356182605,pop
reggae.00071.wav,661504,0.408768535,reggae
pop.00025.wav,661504,0.330305457,pop
classical.00043.wav,661676,0.191017389,classical
blues.00029.wav,661794,0.280356556,blues
jazz.00056.wav,665280,0.372673273,jazz
hiphop.00093.wav,661794,0.476577163,hiphop
jazz.00053.wav,661794,0.311716318,jazz
metal.00075.wav,661504,0.448445976,metal
rock.00074.wav,661794,0.39439261,rock
rock.00018.wav,661794,0.480293036,rock
pop.00048.wav,661504,0.465091169,pop
disco.00096.wav,661504,0.416614711,disco
country.00008.wav,663740,0.355302036,country
blues.00057.wav,661794,0.424385458,blues
disco.00078.wav,661504,0.331904024,disco
disco.00045.wav,661794,0.407335073,disco
jazz.00083.wav,661794,0.429318517,jazz
disco.00005.wav,667920,0.448049933,disco
metal.00036.wav,661504,0.519061983,metal
jazz.00086.wav,661794,0.33747673,jazz
metal.00041.wav,661794,0.45613426,metal
classical.00044.wav,661794,0.252291918,classical
hiphop.00034.wav,667700,0.471088529,hiphop
jazz.00049.wav,661676,0.209941268,jazz
reggae.00035.wav,661794,0.458384216,reggae
country.00024.wav,661794,0.270353854,country
pop.00064.wav,661504,0.346484452,pop
classical.00019.wav,661794,0.283993185,classical
reggae.00048.wav,661504,0.390177429,reggae
reggae.00083.wav,661504,0.326701194,reggae
blues.00051.wav,661794,0.393687665,blues
pop.00056.wav,661504,0.47292015,pop
jazz.00096.wav,661794,0.29877004,jazz
reggae.00031.wav,661794,0.49004209,reggae
pop.00022.wav,661504,0.386877924,pop
classical.00023.wav,661794,0.267224044,classical
hiphop.00041.wav,675808,0.425397038,hiphop
metal.00016.wav,661504,0.501934111,metal
country.00076.wav,661794,0.297258705,country
metal.00057.wav,661794,0.487559527,metal
rock.00064.wav,661794,0.37433663,rock
hiphop.00010.wav,661794,0.427234828,hiphop
hiphop.00071.wav,661794,0.403845012,hiphop
country.00053.wav,661794,0.3733612,country
rock.00047.wav,661794,0.461359322,rock
jazz.00020.wav,661794,0.289176613,jazz
reggae.00000.wav,661794,0.329136938,reggae
rock.00079.wav,661794,0.360042036,rock
reggae.00011.wav,661794,0.418531358,reggae
rock.00000.wav,661794,0.387577116,rock
rock.00006.wav,661794,0.344534278,rock
country.00075.wav,661794,0.371862859,country
reggae.00076.wav,661504,0.440554559,reggae
reggae.00053.wav,661504,0.469222277,reggae
country.00037.wav,661794,0.37394619,country
jazz.00028.wav,661794,0.276492238,jazz
metal.00014.wav,661504,0.552626431,metal
country.00068.wav,661794,0.349340349,country
rock.00066.wav,661794,0.360211253,rock
pop.00018.wav,661504,0.409982026,pop
blues.00066.wav,661794,0.374593168,blues
country.00002.wav,669680,0.297045469,country
hiphop.00074.wav,661794,0.473909378,hiphop
blues.00088.wav,661794,0.378027141,blues
reggae.00003.wav,661794,0.391409934,reggae
pop.00065.wav,661504,0.345868528,pop
disco.00029.wav,661794,0.384002924,disco
pop.00021.wav,661504,0.50462383,pop
pop.00044.wav,661504,0.456014901,pop
hiphop.00069.wav,661794,0.489331305,hiphop
metal.00077.wav,661504,0.440845549,metal
disco.00038.wav,661794,0.370602071,disco
disco.00065.wav,661504,0.471098244,disco
jazz.00015.wav,661794,0.332758129,jazz
blues.00042.wav,661794,0.377538472,blues
blues.00019.wav,661794,0.257324815,blues
country.00079.wav,661794,0.310330927,country
hiphop.00039.wav,675808,0.392811835,hiphop
rock.00028.wav,661794,0.44280231,rock
classical.00001.wav,661794,0.214995041,classical
jazz.00010.wav,661794,0.329629242,jazz
disco.00021.wav,661794,0.401367366,disco
classical.00078.wav,661794,0.225150079,classical
jazz.00011.wav,661794,0.300492465,jazz
reggae.00005.wav,661794,0.364791155,reggae
hiphop.00006.wav,661504,0.463983327,hiphop
metal.00063.wav,661794,0.436671913,metal
hiphop.00054.wav,661794,0.446950823,hiphop
blues.00080.wav,661794,0.368244708,blues
pop.00075.wav,661504,0.409421802,pop
metal.00071.wav,661504,0.480000168,metal
classical.00092.wav,661794,0.181137428,classical
blues.00030.wav,661794,0.263193846,blues
country.00059.wav,661794,0.284327596,country
rock.00092.wav,661794,0.416624546,rock
pop.00009.wav,661504,0.454592586,pop
blues.00056.wav,661794,0.391051024,blues
metal.00066.wav,661794,0.430214435,metal
blues.00026.wav,661794,0.278378457,blues
blues.00025.wav,661794,0.290959746,blues
jazz.00019.wav,661794,0.248213992,jazz
rock.00007.wav,661794,0.35919258,rock
metal.00089.wav,661504,0.455715925,metal
pop.00015.wav,661504,0.386844933,pop
disco.00024.wav,661794,0.372727096,disco
jazz.00069.wav,661794,0.254119366,jazz
country.00078.wav,661794,0.376360655,country
rock.00019.wav,661794,0.435867459,rock
jazz.00094.wav,661794,0.237348363,jazz
rock.00032.wav,670340,0.383184642,rock
disco.00095.wav,661504,0.46793744,disco
disco.00013.wav,661794,0.42122516,disco
rock.00061.wav,661794,0.299837917,rock
blues.00011.wav,661794,0.367152065,blues
blues.00059.wav,661794,0.405839235,blues
rock.00009.wav,661794,0.376270801,rock
rock.00011.wav,661794,0.34322685,rock
rock.00026.wav,661794,0.383265257,rock
blues.00096.wav,661794,0.260524541,blues
classical.00032.wav,661794,0.28318274,classical
pop.00050.wav,661504,0.41390118,pop
hiphop.00061.wav,661794,0.47354722,hiphop
metal.00050.wav,661794,0.502305388,metal
classical.00029.wav,661794,0.246869534,classical
blues.00055.wav,661794,0.432936549,blues
country.00062.wav,661794,0.39051792,country
jazz.00063.wav,669240,0.382810175,jazz
blues.00090.wav,661794,0.377614409,blues
rock.00050.wav,661794,0.39448145,rock
country.00064.wav,661794,0.263397425,country
classical.00036.wav,661794,0.239276856,classical
reggae.00059.wav,661504,0.375855684,reggae
hiphop.00090.wav,661794,0.48257646,hiphop
pop.00089.wav,661504,0.437167794,pop
country.00034.wav,661794,0.359063089,country
pop.00002.wav,661504,0.41777131,pop
hiphop.00077.wav,661504,0.460896403,hiphop
pop.00051.wav,661504,0.447051793,pop
jazz.00017.wav,661794,0.345406175,jazz
